BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL362,CG_STAPLES,S1927341,IO666,GrossUnits,,,,"6,500","3,500","1,200","1,000",,,,796,527
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL362,CG_STAPLES,S1927342,IO666,GrossUnits,,,,"1,500",750,,,,,,300,337
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL362,CG_STAPLES,S2282201,IO666,GrossUnits,,,,"6,500","2,000","1,000","1,500","2,000",,,,"1,164"
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL363,CG_STAPLES,S2157322,IO666,GrossUnits,,,,"1,000",,,,,,,300,331
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL370,CG_STAPLES,S1846375,IO666,GrossUnits,,,,"1,000","2,500","4,500","6,500","4,000","1,000",500,"1,500",500
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL370,CG_STAPLES,S1846377,IO666,GrossUnits,,,,"2,300","6,000","7,500","9,000","6,000","3,000",,"2,000","1,000"
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL371,CG_STAPLES,S2165192,IO666,GrossUnits,,,,"2,000","3,000","5,000","9,000","6,000","4,000","2,000","2,000","1,000"
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL331,CG_STAPLES,S2202171,IO666,GrossUnits,,,,62,86,132,91,103,228,76,194,216
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL331,CG_STAPLES,S2202156,IO666,GrossUnits,,,,55,56,94,64,64,60,20,48,50
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S1398325,IO666,GrossUnits,,,,12,12,24,12,12,12,12,12,12
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S1905547,IO666,GrossUnits,,,,,,,252,252,12,12,12,12
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S2202211,IO666,GrossUnits,,,,132,112,236,160,160,112,24,64,66
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S2202228,IO666,GrossUnits,,,,,150,,,,12,12,12,12
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S2202152,IO666,GrossUnits,,,,200,200,296,200,200,176,60,148,100
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B617,PL330,CG_STAPLES,S2202146,IO666,GrossUnits,,,,258,274,448,288,288,575,571,568,565
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B628,PL320,CG_STAPLES,S2233176,IO666,GrossUnits,,,,168,120,216,168,144,48,72,192,216
BU5100,NoLegalEntity,Chnl19,L110,MarginDept,B640,PL330,CG_STAPLES,S1396182,IO666,GrossUnits,,,,68,76,84,64,76,112,56,96,42
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_TARGET STORES ALL DIV (US),S2282200,IO679,GrossUnits,,,,,"2,520","11,172","6,284","4,720","8,796","14,468","29,012","31,984"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_TARGET STORES ALL DIV (US),S2282201,IO679,GrossUnits,,,,,"2,536","24,644","19,728","14,812","27,620","16,016","44,464","49,040"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S1927341,IO666,GrossUnits,,,,144,160,20,24,30,32,40,20,60
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S1927342,IO666,GrossUnits,,,,622,510,500,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2003275,IO666,GrossUnits,,,,,,"3,000","1,000",800,800,200,200,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2003275,IO679,GrossUnits,,,,,,,,,,"49,598","50,684","25,578"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2282181,IO666,GrossUnits,,,,"65,484","36,174","88,232","76,947","57,334","49,129","38,722","44,672","20,400"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2282181,IO679,GrossUnits,,,,,,,,,,"143,492","231,196","139,360"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2282196,IO679,GrossUnits,,,,,,,,,,"13,172","23,298","16,080"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2282197,IO679,GrossUnits,,,,,,,,,,"3,000",,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2282199,IO679,GrossUnits,,,,,,,,,,"17,019","30,112","16,080"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2285144,IO679,GrossUnits,,,,,,,,,,"16,105","28,894","10,720"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2182156,IO666,GrossUnits,,,,,,"3,000","1,000",800,800,200,200,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2182155,IO666,GrossUnits,,,,,,"3,000","2,000","1,000","1,000",500,500,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL362,CG_WAL-MART STORES ALL DIV (US),S2062565,IO666,GrossUnits,,,,,,"3,000","2,000","1,000","1,000",500,500,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_TARGET STORES ALL DIV (US),S1853563,IO679,GrossUnits,,,,,,,,,,"1,911","1,946","2,256"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_TARGET STORES ALL DIV (US),S2157321,IO679,GrossUnits,,,,,"1,264","8,358","5,904","4,434","8,268","7,950","22,038","24,310"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_TARGET STORES ALL DIV (US),S2157322,IO679,GrossUnits,,,,,"1,236","2,406",,,"1,306","8,092","23,044","25,420"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_WAL-MART STORES ALL DIV (US),S2157321,IO666,GrossUnits,,,,62,68,,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_WAL-MART STORES ALL DIV (US),S2277160,IO679,GrossUnits,,,,,,,,,,"46,511","70,950","45,600"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_WAL-MART STORES ALL DIV (US),S1846499,IO666,GrossUnits,,,,"1,200",800,366,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL363,CG_WAL-MART STORES ALL DIV (US),S1849326,IO666,GrossUnits,,,,"19,500",,"3,980","2,653","1,592","1,114",669,401,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1848326,IO679,GrossUnits,,,,,"4,466","9,304","18,862","24,732","31,910",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1833376,IO666,GrossUnits,,,,,,,,,"9,996",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1833376,IO679,GrossUnits,,,,,"4,948","10,318","21,260","27,872","25,974",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1837332,IO679,GrossUnits,,,,,"1,778","3,744","3,460","4,488","5,900",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1848334,IO666,GrossUnits,,,,,,,,,"2,752",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1848334,IO679,GrossUnits,,,,,"2,026","4,100","4,982","6,530","5,672",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S2062787,IO679,GrossUnits,,,,,"1,891","3,981","4,289","5,559","7,324",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S1837329,IO666,GrossUnits,,,,,,,,,"3,859",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S2165193,IO679,GrossUnits,,,,,"18,640","5,492","36,416","60,706","15,747",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S2287179,IO679,GrossUnits,,,,,"7,094","1,440","9,560","15,922","7,560",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S2123506,IO666,GrossUnits,,,,,,,,,"9,194",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2169141,IO666,GrossUnits,,,,,,,,"25,920","25,920",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2169141,IO679,GrossUnits,,,,"38,514","81,076","108,858","98,608","35,298","5,018",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2169143,IO666,GrossUnits,,,,,,,,"17,280","17,280",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2169143,IO679,GrossUnits,,,,"28,670","55,996","67,210","60,200","21,710","3,126",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2198138,IO666,GrossUnits,,,,735,782,"1,065",746,968,648,758,762,572
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271315,IO666,GrossUnits,,,,900,427,"1,600","1,000","1,100",583,450,550,655
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271316,IO666,GrossUnits,,,,847,"1,600",900,"1,887","1,800",897,812,835,781
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271319,IO666,GrossUnits,,,,100,800,100,250,250,89,90,76,76
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2205283,IO666,GrossUnits,,,,70,90,60,80,40,80,90,80,70
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202171,IO666,GrossUnits,,,,164,207,210,171,171,134,135,124,256
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202159,IO666,GrossUnits,,,,102,,155,80,,86,110,,126
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202178,IO666,GrossUnits,,,,24,48,48,36,36,36,36,36,36
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202161,IO666,GrossUnits,,,,12,24,24,24,24,24,24,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202181,IO666,GrossUnits,,,,122,150,168,164,176,178,186,161,183
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202157,IO666,GrossUnits,,,,20,20,20,24,12,45,30,24,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202156,IO666,GrossUnits,,,,,20,20,,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202180,IO666,GrossUnits,,,,14,20,24,16,16,16,16,16,16
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202203,IO666,GrossUnits,,,,6,10,16,8,19,10,10,16,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271321,IO666,GrossUnits,,,,6,6,8,4,10,10,10,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202158,IO666,GrossUnits,,,,,8,8,,8,8,,8,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202170,IO666,GrossUnits,,,,8,8,8,8,8,8,8,8,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271315,IO666,GrossUnits,,,,612,963,618,788,613,613,824,701,783
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271319,IO666,GrossUnits,,,,,20,20,,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2123671,IO666,GrossUnits,,,,12,12,12,12,12,12,12,12,12
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271357,IO666,GrossUnits,,,,500,"3,912",348,784,735,686,963,702,816
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S1905547,IO666,GrossUnits,,,,39,42,39,49,48,42,59,49,49
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202223,IO666,GrossUnits,,,,1,1,1,1,1,1,1,1,1
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202225,IO666,GrossUnits,,,,60,65,46,55,85,90,102,120,101
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202211,IO666,GrossUnits,,,,43,44,44,43,75,55,55,55,55
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202232,IO666,GrossUnits,,,,"1,056","1,056","1,268","1,268","1,056","1,056","1,056","1,056","1,056"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202216,IO666,GrossUnits,,,,863,731,"2,100","1,600","1,300","1,351","1,300","1,400","1,400"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1398325,IO666,GrossUnits,,,,28,30,30,30,30,30,30,30,30
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1905547,IO666,GrossUnits,,,,454,644,476,296,224,269,292,349,335
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1958887,IO666,GrossUnits,,,,10,10,10,10,10,10,10,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1853435,IO666,GrossUnits,,,,75,75,75,75,75,75,75,75,75
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1958944,IO666,GrossUnits,,,,72,80,30,50,75,75,90,80,75
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985611,IO666,GrossUnits,,,,,16,16,,16,16,,16,16
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985612,IO666,GrossUnits,,,,,14,14,,14,14,,14,14
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1977155,IO666,GrossUnits,,,,,"8,916","2,408","5,176","4,306","4,554","5,176","4,348","4,448"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202223,IO666,GrossUnits,,,,,30,12,,24,30,,84,40
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202219,IO666,GrossUnits,,,,24,24,24,24,24,24,24,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202153,IO666,GrossUnits,,,,,20,30,,40,40,,35,35
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202225,IO666,GrossUnits,,,,12,36,80,20,100,60,80,76,120
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202211,IO666,GrossUnits,,,,302,416,529,454,227,151,302,454,227
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202228,IO666,GrossUnits,,,,6,6,6,6,6,6,6,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202140,IO666,GrossUnits,,,,,32,32,,32,32,,32,32
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202150,IO666,GrossUnits,,,,24,24,24,24,24,24,24,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202232,IO666,GrossUnits,,,,,10,10,,10,10,,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202142,IO666,GrossUnits,,,,,6,6,,6,6,,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202143,IO666,GrossUnits,,,,,6,6,,6,6,,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202144,IO666,GrossUnits,,,,,6,6,,6,6,,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202216,IO666,GrossUnits,,,,"2,026","1,817","2,597","1,787","1,525","2,024","1,817","2,599","1,787"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202152,IO666,GrossUnits,,,,792,560,504,594,490,588,756,540,546
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202141,IO666,GrossUnits,,,,20,20,20,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202146,IO666,GrossUnits,,,,,6,6,,6,6,,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2231141,IO666,GrossUnits,,,,,24,24,,24,24,,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202145,IO666,GrossUnits,,,,,6,6,,6,6,,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_TARGET STORES ALL DIV (US),S1959021,IO666,GrossUnits,,,,,,,,,,,,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_TARGET STORES ALL DIV (US),S2277145,IO666,GrossUnits,,,,,,"2,958","2,000","3,000","1,331",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_TARGET STORES ALL DIV (US),S2277147,IO666,GrossUnits,,,,,,"5,226","3,600","6,500","2,919",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202188,IO666,GrossUnits,,,,146,150,248,216,58,54,44,66,62
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2123941,IO666,GrossUnits,,,,379,315,457,392,367,496,572,460,447
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202197,IO666,GrossUnits,,,,6,6,6,6,6,6,6,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202192,IO666,GrossUnits,,,,10,10,10,10,10,10,10,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202193,IO666,GrossUnits,,,,5,10,10,4,10,10,5,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2123941,IO666,GrossUnits,,,,138,29,25,21,14,14,17,15,14
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202186,IO666,GrossUnits,,,,38,38,38,38,96,96,96,96,96
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL332,CG_WAL-MART STORES ALL DIV (US),S2163138,IO666,GrossUnits,,,,,"7,560",919,"3,921","3,676","4,289","6,025","4,391","5,106"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_TARGET STORES ALL DIV (US),S1840328,IO666,GrossUnits,,,,,,"5,006","2,700","4,100","5,916",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_TARGET STORES ALL DIV (US),S2277197,IO666,GrossUnits,,,,,,"2,634","1,800","3,400","4,172",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853457,IO666,GrossUnits,,,,,,829,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853457,IO679,GrossUnits,,,,"2,427","9,377","2,860","2,528",,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853495,IO666,GrossUnits,,,,,,325,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853495,IO679,GrossUnits,,,,"1,534","3,440",982,917,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S2192171,IO666,GrossUnits,,,,,,,,,,967,450,270
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S1835340,IO666,GrossUnits,,,,,,"5,371","3,000","7,000","3,100",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S2157331,IO666,GrossUnits,,,,,,"3,576","2,630","1,900","1,069",,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S2088143,IO666,GrossUnits,,,,,,"5,666","2,000","5,598","14,000","6,000",,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2062809,IO666,GrossUnits,,,,,,"3,911",,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2087138,IO666,GrossUnits,,,,,,"1,045",,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2090137,IO666,GrossUnits,,,,,,,,,,85,43,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2296187,IO679,GrossUnits,,,,"3,492","7,179","4,307","1,567",,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2296188,IO679,GrossUnits,,,,"5,528","13,063","7,622","3,742",,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_TARGET STORES ALL DIV (US),S2287278,IO666,GrossUnits,,,,"1,900","1,800","3,636","10,200","22,000","22,000","11,248","2,500","2,500"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2150210,IO666,GrossUnits,,,,,,992,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2150209,IO666,GrossUnits,,,,,,663,,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2302179,IO679,GrossUnits,,,,"2,415","7,036","2,414","1,226",,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2302180,IO679,GrossUnits,,,,"2,864","10,035","4,218","2,323",,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL360,CG_TARGET STORES ALL DIV (US),S1987166,IO679,GrossUnits,,,,,,,,,640,"2,425","2,085","5,170"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL341,CG_TARGET STORES ALL DIV (US),S2302219,IO666,GrossUnits,,,,"4,739","3,561","5,302","7,151","12,786","17,447","15,867","11,129","9,439"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_TARGET STORES ALL DIV (US),S1562683,IO666,GrossUnits,,,,,,"9,792",,"9,718","6,125","2,500",,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_TARGET STORES ALL DIV (US),S1779319,IO666,GrossUnits,,,,"5,041","5,130","9,189","14,977","25,318","25,496","25,655","19,986","12,650"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_WAL-MART STORES ALL DIV (US),S1779319,IO666,GrossUnits,,,,"12,189","19,860","20,892","24,192","41,469","47,072","44,622","44,571","42,952"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184140,IO666,GrossUnits,,,,"3,600","4,000","3,000","4,200","2,800","3,000","4,200","2,800","2,300"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184178,IO666,GrossUnits,,,,,390,,"5,198","1,527","1,015","2,500","2,500","2,500"
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184156,IO666,GrossUnits,,,,"6,400","4,966","4,966","3,351","2,278","3,600","5,153","5,100","5,052"
