sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	handling-time	fulfillment-channel
UT90627-1-FBM	9.06					
UT90627-2-FBM	17.83					
UT90627-3-FBM	22.08					
UT90627-4-FBM	26.34					
UT90627-10-FBM	53.19					
UT90550-1-FBM	8.43					
UT90550-1-V1-FBM	8.43					
UT90550-2-FBM	13.97					
UT90550-6-FBM	35.24					
UT90628-1-FBM	8.08					
UT90628-1-V1-FBM	8.08					
UT38903-1-FBM	14.44					
UT23726-1-FBM	13.71					
UT28130-1-FBM	26.59					
UT90553-1-FBM	10.92					
UT21993-1-FBM	26.07					
UT21993-1-V1-FBM	26.07					
UT23727-1-FBM	13.71					
UT27157-1-FBM	7.65					
UT27157-3-FBM	16.7					
UT27157-1-V1-FBM	7.65					
UT22040-1-FBM	24.48					
UT90541-1-FBM	12.51					
UT90541-2-FBM	21.29					
UT90541-4-FBM	41.23					
UT71650-1-FBM	8.2					
UT22038-1-FBM	12.45					
UT22005-1-FBM	12.5					
UT22173-1-FBM	9.31					
UT90552-1-FBM	9.72					
UT90552-3-FBM	23.68					
UT90626-1-FBM	8.43					
UT90626-2-FBM	13.97					
UT90626-3-FBM	18.73					
UT90626-4-FBM	26.6					
UT90626-5-FBM	30.92					
UT4239-1-FBM	16.63					
UT4259-1-FBM	15.3					
UT22072-1-FBM	7.53					
UT22072-2-FBM	13.97					
UT22072-2-V1-FBM	13.97					
UT22072-3-FBM	16.3					
UT22072-4-FBM	18.63					
UT22072-5-FBM	22.28					
UT22072-7-FBM	26.94					
UT22072-8-FBM	29.26					
UT22072-9-FBM	31.59					
UT22072-12-FBM	39.9					
UT21998-1-FBM	13.04					
UT21999-1-FBM	15.64					
UT13196-1-FBM	9.43					
UT28269-2-FBM	22.62					
UT22018-1-FBM	13.04					
UT90547-1-FBM	11.51					
UT90542-1-FBM	12.51					
UT90555-1-FBM	9.72					
UT90544-1-FBM	8.43					
UT22137-1-FBM	21.68					
UT22136-1-FBM	15.5					
UT22136-2-FBM	21.68					
UT23732-1-FBM	17.3					
UT23724-1-FBM	13.71					
UT22174-1-FBM	9.31					
UT26047-1-FBM	13.58					
UT90554-1-FBM	8.43					
UT22017-1-FBM	24.34					
UT22017-2-FBM	39.37					
UT22070-1-FBM	7.53					
UT71652-1-FBM	8.2					
UT71652-1-V1-FBM	8.2					
UT4234-1-FBM	16.63					
UT71651-1-FBM	8.2					
UT38902-1-FBM	12.98					
UT22046-1-FBM	7.82					
UT38904-1-FBM	14.44					
UT38905-1-FBM	12.18					
UT22176-1-FBM	11.78					
UT13167-1-FBM	5.32					
UT22172-1-FBM	9.31					
UT22071-1-FBM	7.53					
UT22006-1-FBM	12.31					
UT22006-6-FBM	29.93					
UT22006-2-FBM	15.3					
UT22006-4-FBM	22.62					
UT22004-1-FBM	12.45					
UT22004-3-FBM	20.02					
UT22004-1-V1-FBM	12.45					
UT28265-1-FBM	7.53					
UT22028-1-FBM	14.77					
UT22028-4-FBM	33.78					
UT22028-3-FBM	28.33					
UT22135-1-FBM	8.32					
UT28259-1-FBM	26.8					
UT22057-1-FBM	12.31					
UT22057-1-V1-FBM	12.31					
UT22027-1-FBM	12.45					
UT22027-1-V1-FBM	12.45					
UT22027-3-FBM	20.02					
UT22027-1-V2-FBM	12.45					
UT22013-2-FBM	22.75					
UT22013-5-FBM	42.22					
UT22013-3-FBM	30.13					
UT22013-4-FBM	36.18					
UT22013-5-V1-FBM	42.22					
UT22013-7-FBM	58.31					
UT22013-8-FBM	64.36					
UT22013-9-FBM	70.41					
UT22013-12-FBM	88.55					
UT26051-1-FBM	9.12					
UT38906-1-FBM	9.72					
UT22168-1-FBM	21.27					
UT22039-2-FBM	22.08					
UT22039-3-FBM	29.13					
UT22039-4-FBM	34.85					
UT22039-8-FBM	61.7					
UT22039-9-FBM	67.42					
UT22142-1-FBM	16.63					
UT22011-1-FBM	14.11					
UT23254-1-FBM	16.5					
UT23234-1-FBM	8.55					
UT23238-1-FBM	16.97					
UT23730-1-FBM	17.3					
UT23233-1-FBM	12.71					
UT90548-1-FBM	9.43					
UT90548-3-FBM	23.28					
UT90548-2-FBM	18.63					
UT90548-4-FBM	27.93					
UT23731-1-FBM	17.3					
UT23252-1-FBM	12.51					
UT28267-1-FBM	7.53					
UT23723-1-FBM	8.08					
UT23204-1-FBM	12.71					
UT23253-1-FBM	12.51					
UT90549-1-FBM	10.89					
UT23219-1-FBM	16.7					
UT23274-1-FBM	13.07					
UT23232-1-FBM	12.71					
UT23200-1-FBM	16.7					
UT23203-1-FBM	12.38					
UT23211-1-FBM	12.71					
UT23202-1-FBM	16.7					
UT23225-1-FBM	12.71					
UT23264-1-FBM	13.11					
UT23214-1-FBM	11.91					
UT23239-2-FBM	7.55					
UT23255-1-FBM	12.51					
UT23277-1-FBM	12.27					
UT23258-1-FBM	12.51					
UT23275-1-FBM	12.27					
UT23210-1-FBM	12.84					
UT23210-3-FBM	31.85					
UT23215-1-FBM	12.71					
UT23209-1-FBM	16.7					
UT23262-1-FBM	13.11					
UT23273-1-FBM	17.06					
UT23261-1-FBM	14.17					
UT23261-1-V1-FBM	14.17					
UT23212-1-FBM	12.71					
UT39710-1-FBM	14.64					
UT39705-1-FBM	14.64					
UT39711-1-FBM	16.63					
UT39711-1-V1-FBM	16.63					
UT39704-1-FBM	14.64					
UT14172-1-FBM	14.24					
UT14173-1-FBM	12.18					
UT14164-1-FBM	17.23					
UT14170-1-FBM	17.23					
UT14166-1-FBM	14.11					
UT14159-1-FBM	12.25					
UT14624-1-FBM	30.13					
UT14658-1-FBM	12.18					
UT26054-1-FBM	8.43					
UT14669-1-FBM	12.18					
UT14640-1-FBM	12.18					
UT14652-1-FBM	12.18					
UT14634-1-FBM	12.18					
UT23712-1-FBM	17.3					
UT14156-1-FBM	17.3					
UT14665-1-FBM	27.33					
UT14154-1-FBM	17.23					
UT14154-2-FBM	25.14					
UT14177-1-FBM	14.11					
UT14627-1-FBM	21.62					
UT14668-1-FBM	37.24					
UT14667-1-FBM	23.41					
UT14666-1-FBM	23.41					
UT14621-1-FBM	29					
UT14176-1-FBM	14.11					
UT14686-1-FBM	28.4					
UT14625-1-FBM	30.72					
UT26050-1-FBM	10.72					
UT26050-3-FBM	23.61					
UT26050-2-FBM	17.96					
UT26050-6-FBM	36.57					
UT75305-1-FBM	13.31					
UT14626-1-FBM	20.39					
UT75310-1-FBM	14.51					
UT14635-1-FBM	12.18					
UT33254-1-FBM	9.63					
UT33254-2-FBM	17.03					
UT33254-6-FBM	44.42					
UT33254-3-FBM	23.94					
UT14653-1-FBM	12.18					
UT33155-1-FBM	12.98					
UT33155-2-FBM	22.35					
UT33155-3-FBM	33.25					
UT33155-6-FBM	58.51					
UT33160-1-FBM	12.96					
UT33160-2-FBM	22.32					
UT33160-3-FBM	33.21					
UT33160-6-FBM	58.43					
UT33256-1-FBM	12.91					
UT33256-3-FBM	30.19					
UT33256-2-FBM	22.35					
UT33130-1-FBM	12.5					
UT33130-2-FBM	21.52					
UT33130-4-FBM	35.06					
UT75301-1-FBM	12.51					
UT33168-1-FBM	13.04					
UT33168-2-FBM	22.62					
UT33168-3-FBM	30.59					
UT33168-6-FBM	50.53					
UT33168-4-FBM	37.24					
UT33168-4-V1-FBM	37.24					
UT33168-5-FBM	43.89					
UT33194-1-FBM	13.91					
UT33194-3-FBM	24.41					
UT33194-2-FBM	18.49					
UT33194-6-FBM	39.5					
UT33250-1-FBM	13.18					
UT33143-1-FBM	14.51					
UT33143-2-FBM	27.67					
UT33143-3-FBM	36.84					
UT33143-4-FBM	46.01					
UT33143-5-FBM	56.52					
UT33143-7-FBM	74.86					
UT33143-10-FBM	102.38					
UT14661-1-FBM	12.18					
UT14645-1-FBM	12.18					
UT33169-1-FBM	14.36					
UT33169-2-FBM	25.25					
UT33169-3-FBM	34.54					
UT33169-6-FBM	58.43					
UT33181-1-FBM	12.98					
UT33181-1-V1-FBM	12.98					
UT33181-1-V2-FBM	12.98					
UT33181-3-FBM	33.25					
UT33181-2-FBM	22.35					
UT33181-6-FBM	58.51					
UT33181-4-FBM	41.23					
UT33181-5-FBM	49.2					
UT33117-1-FBM	12.23					
UT33117-1-V1-FBM	12.23					
UT33117-3-FBM	28.16					
UT33117-2-FBM	20.99					
UT33117-6-FBM	45.67					
UT33171-1-FBM	14.84					
UT33171-1-V1-FBM	14.84					
UT33171-2-FBM	25.14					
UT33171-3-FBM	35.44					
UT33116-1-FBM	5.73					
UT75303-1-FBM	10.92					
UT33140-3-FBM	18.89					
UT33140-2-FBM	15.7					
UT33140-1-FBM	8.3					
UT33140-6-FBM	29.79					
UT33189-1-FBM	12.98					
UT33189-3-FBM	33.25					
UT33189-2-FBM	22.35					
UT33189-6-FBM	58.51					
UT33189-4-FBM	41.23					
UT33189-1-V1-FBM	12.98					
UT33213-1-FBM	8.36					
UT33249-1-FBM	13.18					
UT33167-8-FBM	41.23					
UT33167-3-FBM	21.62					
UT33167-2-FBM	16.63					
UT33167-6-FBM	33.92					
UT33216-3-FBM	17.72					
UT33184-1-FBM	12.98					
UT33184-1-V1-FBM	12.98					
UT33184-1-V2-FBM	12.98					
UT33184-3-FBM	33.25					
UT33184-2-FBM	22.35					
UT33184-6-FBM	58.51					
UT33239-2-FBM	22.35					
UT33174-1-FBM	12.98					
UT33174-1-V1-FBM	12.98					
UT33174-1-V2-FBM	12.98					
UT33174-7-FBM	66.49					
UT33170-1-FBM	12.5					
UT33170-3-FBM	30.29					
UT33170-2-FBM	21.26					
UT33170-6-FBM	57.1					
UT33170-4-FBM	41.17					
UT33179-1-FBM	7.96					
UT33253-1-FBM	10.65					
UT33253-6-FBM	46.01					
UT33253-3-FBM	24.74					
UT33253-2-FBM	17.56					
UT33148-3-FBM	21.82					
UT27917-1-FBM	8.14					
UT33255-1-FBM	12.91					
UT33255-2-FBM	22.35					
UT33255-6-FBM	49.74					
UT33255-3-FBM	30.19					
UT33114-1-FBM	14.9					
UT33114-8-FBM	56.65					
UT33114-3-FBM	27.4					
UT33114-2-FBM	20.49					
UT33114-6-FBM	45.48					
UT33101-1-FBM	13.77					
UT33101-1-V1-FBM	13.77					
UT33101-1-V2-FBM	13.77					
UT33101-3-FBM	35.64					
UT33101-6-FBM	63.3					
UT33101-2-FBM	23.94					
UT33110-1-FBM	12.98					
UT33110-1-V1-FBM	12.98					
UT33110-12-FBM	106.37					
UT33110-1-V2-FBM	12.98					
UT33110-1-V3-FBM	12.98					
UT33110-3-FBM	33.25					
UT33110-2-FBM	22.35					
UT33110-6-FBM	58.51					
UT33105-1-FBM	8.12					
UT33105-12-FBM	57.02					
UT33183-1-FBM	11.85					
UT33107-1-FBM	14.63					
UT33107-2-FBM	27.91					
UT75309-1-FBM	14.51					
UT33154-1-FBM	12.98					
UT33154-2-FBM	22.35					
UT33154-1-V1-FBM	12.98					
UT33154-3-FBM	33.25					
UT33154-6-FBM	58.51					
UT33177-1-FBM	13.64					
UT33177-1-V1-FBM	13.64					
UT33177-3-FBM	23.61					
UT33177-2-FBM	17.96					
UT33177-6-FBM	37.9					
UT33193-1-FBM	6.08					
UT33112-1-FBM	13.64					
UT33112-3-FBM	23.61					
UT33112-12-FBM	67.82					
UT33112-2-FBM	17.96					
UT33112-6-FBM	37.9					
UT33125-1-FBM	11.45					
UT33125-3-FBM	25.81					
UT33125-2-FBM	19.42					
UT33125-6-FBM	40.96					
UT33125-4-FBM	30.86					
UT33258-1-FBM	11.45					
UT33258-2-FBM	19.29					
UT33258-3-FBM	28.66					
UT33258-6-FBM	49.34					
UT33113-1-FBM	6.08					
UT36401-1-FBM	13.31					
UT33129-1-FBM	9.57					
UT33129-1-V1-FBM	9.57					
UT33248-1-FBM	13.18					
UT36411-1-FBM	13.31					
UT33272-2-FBM	18.63					
UT33215-1-FBM	11.71					
UT33215-3-FBM	26.6					
UT33215-2-FBM	19.96					
UT33215-6-FBM	42.56					
UT33215-5-FBM	37.24					
UT36404-1-FBM	13.31					
UT36405-1-FBM	13.31					
UT36402-1-FBM	13.31					
UT36414-1-FBM	13.31					
UT23703-1-FBM	17.3					
UT33257-1-FBM	11.12					
UT33257-2-FBM	18.63					
UT33257-3-FBM	27.67					
UT33245-1-FBM	9.08					
UT36410-1-FBM	13.31					
UT39104-1-FBM	6.96					
UT33153-1-FBM	6.08					
UT33153-12-FBM	29.26					
UT56951-1-FBM	9.12					
UT47025-1-FBM	12.75					
UT39103-1-FBM	6.37					
UT39103-1-V1-FBM	6.37					
UT47013-1-FBM	15.5					
UT36406-1-FBM	9.4					
UT39731-1-FBM	22.22					
UT39731-4-FBM	62.23					
UT39731-6-FBM	89.35					
UT39731-3-FBM	49.34					
UT39731-12-FBM	170.71					
UT39731-8-FBM	115.14					
UT39731-2-FBM	35.11					
UT39731-11-FBM	153.83					
UT39731-11-V1-FBM	153.83					
UT39731-5-FBM	75.13					
UT36412-1-FBM	12.51					
UT14165-1-FBM	14.11					
UT91550-1-FBM	12.25					
UT36408-1-FBM	13.18					
UT33240-1-FBM	12.98					
UT39739-1-FBM	22.55					
UT39739-6-FBM	90.02					
UT39739-2-FBM	35.78					
UT39739-3-FBM	50.33					
UT39739-12-FBM	170.71					
UT39739-5-FBM	76.79					
UT39739-7-FBM	104.57					
UT39739-8-FBM	117.8					
UT39739-9-FBM	131.03					
UT39739-10-FBM	144.26					
UT36409-1-FBM	12.51					
UT39807-1-FBM	11.12					
UT39807-3-FBM	25.07					
UT39807-6-FBM	48.8					
UT39807-2-FBM	18.16					
UT39737-1-FBM	22.15					
UT39737-3-FBM	49.14					
UT39737-2-FBM	34.98					
UT39737-6-FBM	88.95					
UT39737-9-FBM	127.44					
UT39737-10-FBM	140.27					
UT39737-11-FBM	153.1					
UT39737-4-FBM	61.97					
UT39737-5-FBM	74.79					
UT39737-8-FBM	114.61					
UT39926-1-FBM	14.64					
UT33156-1-FBM	12.98					
UT33156-2-FBM	22.35					
UT33156-3-FBM	33.25					
UT33156-6-FBM	58.51					
UT39803-1-FBM	18.29					
UT39806-1-FBM	14.04					
UT39806-2-FBM	23.55					
UT39806-12-FBM	120.46					
UT39806-4-FBM	42.56					
UT39806-5-FBM	52.53					
UT39806-3-FBM	33.05					
UT39806-6-FBM	62.03					
UT39929-1-FBM	25.27					
UT48816-1-FBM	13.31					
UT91539-3-FBM	15.74					
UT91539-1-FBM	7.55					
UT91539-2-FBM	11.98					
UT91539-1-V1-FBM	7.55					
UT53605-1-FBM	16.43					
UT27652-1-FBM	6.02					
UT27652-1-V1-FBM	6.02					
UT27652-12-FBM	29.79					
UT27663-1-FBM	6.02					
UT27663-1-V1-FBM	6.02					
UT27663-4-FBM	11.38					
UT27663-6-FBM	15.14					
UT27663-2-FBM	7.43					
UT27654-1-FBM	6.02					
UT27654-1-V1-FBM	6.02					
UT27654-1-V2-FBM	6.02					
UT27653-1-FBM	6.02					
UT27915-1-FBM	8.43					
UT27655-1-FBM	6.02					
UT27655-1-V1-FBM	6.02					
UT27655-3-FBM	9.25					
UT27655-12-FBM	28.46					
UT27655-2-FBM	7.43					
UT27661-1-FBM	6.02					
UT27666-1-FBM	6.02					
UT27666-4-FBM	11.38					
UT27666-4-V1-FBM	11.38					
UT27660-1-FBM	6.02					
UT38503-1-FBM	16.03					
UT38503-2-FBM	28.33					
UT38503-3-FBM	40.27					
UT38503-4-FBM	55.32					
UT27665-1-FBM	6.02					
UT27665-1-V1-FBM	6.02					
UT27665-12-FBM	28.46					
UT27665-2-FBM	7.43					
UT27667-1-FBM	6.02					
UT27667-12-FBM	28.46					
UT27668-1-FBM	6.02					
UT27668-1-V1-FBM	6.02					
UT27668-2-FBM	7.43					
UT27651-1-FBM	6.02					
UT27651-1-V1-FBM	6.02					
UT27651-2-FBM	7.43					
UT27651-12-FBM	28.46					
UT27664-1-FBM	6.02					
UT27650-1-FBM	6.02					
UT27650-2-FBM	7.43					
UT27669-1-FBM	6.02					
UT27669-4-FBM	11.95					
UT27673-1-FBM	6.02					
UT60707-1-FBM	17.76					
UT27671-1-FBM	6.02					
UT27671-4-FBM	11.38					
UT27671-2-FBM	7.43					
UT22653-1-FBM	18.96					
UT27662-1-FBM	6.02					
UT27670-1-FBM	6.02					
UT27670-2-FBM	7.43					
UT27670-4-FBM	11.38					
UT27674-1-FBM	6.24					
UT27674-1-V1-FBM	6.24					
UT27674-12-FBM	31.5					
UT27674-12-V1-FBM	31.5					
UT39738-1-FBM	21.68					
UT55604-1-FBM	10.85					
UT22669-1-FBM	18.96					
UT22669-2-FBM	28.6					
UT1032-1-FBM	12.31					
UT1032-2-FBM	21.02					
UT1032-1-V1-FBM	12.31					
UT1032-6-FBM	54.52					
UT1032-3-FBM	31.26					
UT1032-1-V1-FBM	12.31					
UT1032-6-V1-FBM	54.52					
UT1032-5-FBM	45.88					
UT1032-7-FBM	61.83					
UT27656-1-FBM	6.02					
UT27656-1-V1-FBM	6.02					
UT27656-3-FBM	9.25					
UT27656-12-FBM	28.46					
UT27656-2-FBM	7.43					
UT27672-1-FBM	6.02					
UT27672-4-FBM	11.38					
UT33176-1-FBM	13.31					
UT33176-8-FBM	43.89					
UT33176-3-FBM	22.62					
UT33176-2-FBM	17.3					
UT33176-6-FBM	35.91					
UT27657-1-FBM	6.67					
UT27657-2-FBM	8.72					
UT27657-12-FBM	37.24					
UT39761-1-FBM	16.7					
UT39761-3-FBM	43.42					
UT39761-2-FBM	32.05					
UT39761-12-FBM	148.38					
UT39761-4-FBM	54.79					
UT39761-5-FBM	67.48					
UT39761-7-FBM	90.22					
UT39761-9-FBM	112.95					
UT39761-10-FBM	124.32					
UT39761-11-FBM	135.68					
UT27658-1-FBM	6.67					
UT28028-1-FBM	13.75					
UT28028-6-FBM	63.14					
UT28028-3-FBM	35.56					
UT28028-2-FBM	23.89					
UT60708-1-FBM	16.83					
UT1074-1-FBM	12.31					
UT1074-2-FBM	21.02					
UT1074-1-V1-FBM	12.31					
UT1074-4-FBM	38.57					
UT1074-1-V2-FBM	12.31					
UT1074-6-FBM	54.52					
UT1074-7-FBM	61.83					
UT1074-9-FBM	76.46					
UT1074-12-FBM	98.39					
UT1038-1-FBM	13.58					
UT1038-6-FBM	60.1					
UT1038-2-FBM	25.81					
UT1038-3-FBM	34.05					
UT39928-1-FBM	18.23					
UT39928-1-V1-FBM	18.23					
UT39928-2-FBM	35.11					
UT28029-6-FBM	60.5					
UT28029-1-FBM	13.31					
UT28029-2-FBM	23.01					
UT28029-3-FBM	34.25					
UT27359-1-FBM	14.9					
UT22739-1-FBM	12.64					
UT41497-1-FBM	13.58					
UT1034-1-FBM	6.67					
UT1034-24-FBM	65.16					
UT1034-3-FBM	11.51					
UT1034-5-FBM	16.97					
UT1034-12-FBM	37.24					
UT1034-2-FBM	8.72					
UT1034-4-FBM	14.31					
UT1034-6-FBM	19.29					
UT1034-12-V1-FBM	37.24					
UT39805-1-FBM	7.37					
UT39805-2-FBM	9.72					
UT39805-3-FBM	13.91					
UT39805-6-FBM	23.75					
UT39805-7-FBM	27.2					
UT39805-12-FBM	43.89					
UT84823-1-FBM	14.04					
UT31608-6-FBM	25.27					
UT31608-1-FBM	6.96					
UT31608-3-FBM	13.75					
UT31608-1-V1-FBM	6.96					
UT31608-1-V2-FBM	6.96					
UT31608-1-V3-FBM	6.96					
UT31608-2-FBM	9.72					
UT31608-5-FBM	22.62					
UT22709-1-FBM	12.64					
UT41495-1-FBM	13.58					
UT44801-1-FBM	8.31					
UT84822-1-FBM	14.04					
UT1036-1-FBM	6.67					
UT1036-12-FBM	37.24					
UT1036-6-FBM	19.29					
UT1036-3-FBM	11.51					
UT1036-2-FBM	8.72					
UT92954-1-FBM	13.18					
UT70238-1-FBM	13.18					
UT70238-1-V1-FBM	13.18					
UT70238-3-FBM	32.32					
UT70238-2-FBM	22.62					
UT70238-1-V2-FBM	13.18					
UT27355-1-FBM	16.77					
UT70263-1-FBM	14.21					
UT84824-1-FBM	12.64					
UT22615-1-FBM	7.93					
UT31607-6-FBM	15.3					
UT31607-6-V1-FBM	15.3					
UT31607-12-FBM	22.62					
UT31607-3-FBM	8.3					
UT31580-1-FBM	5.49					
UT70237-1-FBM	13.18					
UT70237-2-FBM	22.62					
UT70237-4-FBM	43.89					
UT70225-1-FBM	13.18					
UT22706-1-FBM	12.84					
UT70236-1-FBM	13.64					
UT70236-2-FBM	23.68					
UT70236-1-V1-FBM	13.64					
UT70236-5-FBM	52.53					
UT70236-10-FBM	97.06					
UT44818-1-FBM	14.82					
UT28003-1-FBM	14.9					
UT20697-1-FBM	16.1					
UT20696-1-FBM	14.71					
UT27981-1-FBM	9.4					
UT27980-1-FBM	12.78					
UT1033-1-FBM	14.77					
UT1033-3-FBM	35.78					
UT1033-6-FBM	60.9					
UT1033-1-V1-FBM	14.77					
UT1033-3-V1-FBM	35.78					
UT1033-12-FBM	112.48					
UT1033-6-V1-FBM	60.9					
UT1033-2-FBM	26.07					
UT41496-1-FBM	13.58					
UT28004-1-FBM	14.64					
UT44829-1-FBM	11.98					
UT1037-6-FBM	25.14					
UT1037-2-FBM	9.72					
UT22614-1-FBM	8.42					
UT22614-6-FBM	29.4					
UT22614-2-FBM	15.57					
UT28001-1-FBM	21.15					
UT31610-1-FBM	7.93					
UT27976-1-FBM	12.78					
UT44826-1-FBM	11.98					
UT44826-1-V1-FBM	11.98					
UT12923-1-FBM	14.51					
UT12920-1-FBM	7.67					
UT27975-1-FBM	9.4					
UT41499-1-FBM	13.58					
UT12918-1-FBM	14.36					
UT12918-3-FBM	25.77					
UT12916-1-FBM	11.97					
UT30077-1-FBM	15.44					
UT30077-1-V1-FBM	15.44					
UT30077-1-V2-FBM	15.44					
UT12924-1-FBM	11.51					
UT12915-1-FBM	15.95					
UT12921-1-FBM	12.62					
UT27987-1-FBM	16.97					
UT27993-1-FBM	16.61					
UT27993-1-V1-FBM	16.61					
UT12922-1-FBM	8.37					
UT27999-1-FBM	6.14					
UT1215-1-FBM	13.48					
UT27986-1-FBM	15.95					
UT28006-2-FBM	31.79					
UT27985-1-FBM	9.06					
UT27998-1-FBM	15.74					
UT31612-1-FBM	12.84					
UT27989-1-FBM	15.3					
UT28000-1-FBM	9.43					
UT28000-1-V1-FBM	9.43					
UT39760-1-FBM	8.78					
UT39760-1-V1-FBM	8.78					
UT39760-3-FBM	19.16					
UT39760-6-FBM	34.71					
UT39760-4-FBM	24.21					
UT39760-5-FBM	29.17					
UT39760-7-FBM	42.36					
UT27996-1-FBM	15.44					
UT27992-1-FBM	15.14					
UT31655-1-FBM	5.49					
UT31655-4-FBM	13.31					
UT31655-12-FBM	22.62					
UT31655-6-FBM	15.3					
UT31655-3-FBM	8.3					
UT28013-1-FBM	11.71					
UT27994-1-FBM	9.18					
UT96541-1-FBM	13.55					
UT22650-1-FBM	12.11					
UT22650-3-FBM	19.03					
UT22650-4-FBM	21.82					
UT22650-5-FBM	24.61					
UT22650-6-FBM	28.73					
UT22650-7-FBM	31.52					
UT22650-8-FBM	34.31					
UT22650-9-FBM	37.11					
UT31584-1-FBM	5.49					
UT31584-1-V1-FBM	5.49					
UT31584-1-V2-FBM	5.49					
UT31584-12-FBM	22.62					
UT31606-1-FBM	5.49					
UT31606-6-FBM	15.3					
UT31606-1-V1-FBM	5.49					
UT31606-12-FBM	22.62					
UT31606-4-FBM	13.31					
UT31606-11-FBM	21.62					
UT32302-1-FBM	20.36					
UT27995-1-FBM	15.32					
UT27995-1-V1-FBM	15.32					
UT30063-1-FBM	20.09					
UT22651-6-FBM	15.3					
UT22651-3-FBM	8.3					
UT22651-12-FBM	22.62					
UT22651-9-FBM	18.29					
UT31604-6-FBM	15.3					
UT31604-1-FBM	5.49					
UT31604-9-FBM	18.29					
UT31604-2-FBM	7.22					
UT31604-7-FBM	16.3					
UT31604-10-FBM	20.62					
UT31604-11-FBM	21.62					
UT31604-1-V2-FBM	5.49					
UT41498-1-FBM	13.58					
UT41666-1-FBM	12.18					
UT41930-2-FBM	21.26					
UT41930-1-FBM	12.37					
UT31578-1-FBM	5.49					
UT31578-6-FBM	15.3					
UT31578-12-FBM	22.62					
UT31578-9-FBM	18.29					
UT31578-5-FBM	14.31					
UT41696-1-FBM	12.98					
UT84827-1-FBM	16.97					
UT41589-1-FBM	11.85					
UT41589-3-FBM	27					
UT41946-1-FBM	13.04					
UT13601-1-FBM	28.46					
UT41641-1-FBM	12.37					
UT41665-1-FBM	12.18					
UT22656-1-FBM	7.81					
UT22656-2-FBM	14.64					
UT22656-1-V1-FBM	7.81					
UT41591-1-FBM	11.85					
UT41591-3-FBM	27					
UT41591-6-FBM	43.35					
UT41591-1-V1-FBM	11.85					
UT41590-1-FBM	11.85					
UT41590-3-FBM	27					
UT41590-6-FBM	43.35					
UT41590-1-V1-FBM	11.85					
UT31581-3-FBM	17.3					
UT31581-1-FBM	7.81					
UT41698-1-FBM	12.64					
UT22616-1-FBM	13.31					
UT27991-1-FBM	15.16					
UT41640-2-FBM	19.29					
UT41640-1-FBM	11.38					
UT41640-3-FBM	25.61					
UT41640-1-V1-FBM	11.38					
UT41942-1-FBM	12.45					
UT41550-1-FBM	8.3					
UT41550-1-V1-FBM	8.3					
UT41550-2-FBM	12.99					
UT41510-1-FBM	8.3					
UT41510-3-FBM	20.45					
UT41510-6-FBM	31.58					
UT13604-1-FBM	22.35					
UT41664-3-FBM	30.06					
UT33262-1-FBM	12.84					
UT41588-1-FBM	11.85					
UT41588-3-FBM	27					
UT41943-1-FBM	12.45					
UT13605-1-FBM	22.35					
UT13614-1-FBM	25.27					
UT24519-1-FBM	11.45					
UT24518-1-FBM	11.45					
UT24515-1-FBM	11.45					
UT27388-1-FBM	8.83					
UT27388-3-FBM	19.89					
UT27388-6-FBM	37.96					
UT41934-1-FBM	12.45					
UT27382-1-FBM	8.83					
UT27382-6-FBM	37.96					
UT43209-1-FBM	19.96					
UT27396-6-FBM	37.96					
UT27396-3-FBM	19.89					
UT27396-1-FBM	8.83					
UT27396-1-V1-FBM	8.83					
UT43201-1-FBM	15.84					
UT43201-2-FBM	27.93					
UT43201-6-FBM	77.12					
UT43201-5-FBM	65.82					
UT27392-1-FBM	8.83					
UT27392-3-FBM	19.89					
UT27392-6-FBM	37.96					
UT27386-1-FBM	8.83					
UT41614-1-FBM	9.31					
UT27381-1-FBM	8.83					
UT27381-3-FBM	19.89					
UT27381-6-FBM	37.96					
UT43617-1-FBM	12.84					
UT43617-2-FBM	17.7					
UT43617-3-FBM	21.22					
UT43617-5-FBM	29.59					
UT31654-1-FBM	5.49					
UT31654-1-V1-FBM	5.49					
UT31654-12-FBM	22.62					
UT43621-1-FBM	7.14					
UT43621-3-FBM	13.58					
UT27390-1-FBM	8.83					
UT27390-3-FBM	19.89					
UT27390-6-FBM	37.96					
UT27395-1-FBM	8.83					
UT27395-3-FBM	19.89					
UT27396-6-FBM	37.96					
UT43610-1-FBM	9.05					
UT43610-3-FBM	22.04					
UT43610-2-FBM	17.8					
UT43610-6-FBM	36.1					
UT43610-10-FBM	53.06					
UT43702-1-FBM	11.65					
UT43690-1-FBM	7.14					
UT43688-1-FBM	7.14					
UT43620-1-FBM	13.16					
UT43604-1-FBM	8.2					
UT43604-5-FBM	27.27					
UT43604-6-FBM	30.59					
UT43604-2-FBM	15.97					
UT43604-3-FBM	19.29					
UT43604-4-FBM	22.62					
UT43774-1-FBM	7.14					
UT43654-1-FBM	7.14					
UT43654-2-FBM	9.51					
UT43654-3-FBM	13.58					
UT43614-1-FBM	9.72					
UT43614-1-V1-FBM	10.78					
UT43630-1-FBM	7.14					
UT31730-1-FBM	9.61					
UT31730-3-FBM	23.88					
UT31730-2-FBM	19.03					
UT31730-6-FBM	39.76					
UT31730-1-V1-FBM	9.61					
UT31730-5-FBM	34.91					
